LUC emissions by region
scenario,region,LandLeaf,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units,
"evo,date=2023-29-11T15:58:59-08:00",Africa_Eastern,All LandLeaf,16.983329791413425,19.787241864221638,21.688096735258608,97.63071165941761,91.97252099741414,89.39182645428282,85.21522660354997,149.15345842957115,104.56283431708788,213.05644766928643,160.3767641720525,150.79021907928566,159.4490151874787,151.35774375162163,136.1130638231798,129.04259075638134,110.47251810259748,94.26977899819384,79.1980396370667,65.51308441404564,55.841271363206694,46.6553795729139,39.321902134669514,33.11092112416073,27.529335089854023,MtC/yr,
"evo,date=2023-29-11T15:58:59-08:00",Africa_Northern,All LandLeaf,-9.55287074739043,-7.4754053842024515,-6.9276747484817225,3.1822758782945826,7.838561729660952,8.734381389365875,4.153208359266356,10.277704667627031,6.696356997931232,9.7815041657628,10.513144323225998,10.254685262960521,8.595214518656718,8.20826240039099,7.847609327322329,8.214116940632438,6.988406565798463,5.797422118453762,4.500031172369218,3.5188099295128157,2.7274044507561297,1.9770442675238205,1.3683734620441164,0.8317544716264196,0.3778896082691775,MtC/yr,
"evo,date=2023-29-11T15:58:59-08:00",Africa_Southern,All LandLeaf,-3.3644459979249888,6.090605302001652,13.374314213431559,15.217868171625819,15.19435131038187,15.132156870442182,121.72765161081695,189.6615829251027,26.015829084512657,84.89202315577357,67.69495768386201,68.65615422699267,87.25693602755744,96.44323212896151,99.09226966043107,106.70530637497954,99.88418400032087,93.76264138730062,85.16521207692979,73.12195384511773,62.71927558201432,50.50128397335116,38.94323837795482,26.761025254415117,26.64503177303337,MtC/yr,
"evo,date=2023-29-11T15:58:59-08:00",Africa_Western,All LandLeaf,27.717033883276216,38.346059813801496,46.34362353588929,111.67997120085055,108.85801261490961,106.4462224055974,194.97427603527547,300.40143428909226,99.65291386809652,313.68913635930323,345.9981608167781,306.0779390468093,335.78349979096834,334.65489570678665,330.33925650998253,386.61792802650154,367.8184039014663,357.3569049963917,332.9751580165564,307.7909517626729,273.72163742410703,237.98277092493916,199.6840468553125,168.82208721378677,136.9254392055896,MtC/yr,
"evo,date=2023-29-11T15:58:59-08:00",Argentina,All LandLeaf,-9.336188579033086,-30.931532217637557,-40.905163763142156,20.563503219789098,31.933193310425413,37.201589404924654,32.41874080951614,55.294666265388415,9.788948400410169,14.458530171161147,16.290864594434964,16.500305705140573,16.674592111446884,18.68866508979755,17.619908075962577,17.541795362752758,15.205023260712313,13.63348759532447,11.054676771551815,9.357476645775332,8.144771286398349,6.9510193838773064,5.601034264692864,4.46857354030131,3.0444811781510808,MtC/yr,
"evo,date=2023-29-11T15:58:59-08:00",Australia_NZ,All LandLeaf,0.7893266169251844,0.943727183622651,1.936151891677334,24.793190022438914,17.632143082542807,14.094768089671183,-0.05644110612563948,17.682582156393785,-4.487613480965497,8.589005140332985,5.4729230041055,7.912936946973704,10.397319145479095,12.80079762094267,12.878681327428664,12.19266996229544,10.821347370243053,9.723476973140158,7.6506556605559455,5.694492970943263,4.5882627274430385,2.88768915342971,1.7062606215772191,0.3775233158600479,-0.5640962859464802,MtC/yr,
"evo,date=2023-29-11T15:58:59-08:00",Brazil,All LandLeaf,208.80525810136044,213.8189582372352,218.55691444529813,149.32650319052885,159.20202958166226,166.04961069457636,175.2401588545979,509.3876522728334,28.021110282959363,152.76494028944018,134.50023195155322,118.25015400534484,122.6249363724159,133.70567594210456,127.31510700700724,111.34934623514495,88.3235136218556,73.8562145670834,53.99952490050739,29.974694164385816,20.61926500948824,6.940096743745868,3.2102787402474307,0.4634503859366018,-3.6787865043559025,MtC/yr,
"evo,date=2023-29-11T15:58:59-08:00",Canada,All LandLeaf,61.32759254665252,69.0416219816851,75.2585809936306,71.64101194256082,73.2908603696722,74.62211062234725,-72.01229586379175,-45.97039087435736,-25.871433000879122,18.768244080377805,25.745484735203934,43.15211752324895,51.1918955212078,65.91086329436959,71.92969177339685,70.9877941530129,63.679458649898685,57.1634042819326,41.870739591622836,33.00098469043728,23.543225290282134,16.294153214616507,9.037394946954851,5.104166871391089,-0.9008732032216302,MtC/yr,
"evo,date=2023-29-11T15:58:59-08:00",Central America and Caribbean,All LandLeaf,21.83925319934519,21.107177509404966,21.05492648067001,13.99841648711701,14.301262517379755,14.534677730689314,12.988569111918064,10.987495520403437,7.539377738697219,23.100058509920814,15.023411837041058,14.765656604313229,17.171775462205865,17.206659907759963,15.829445595001255,15.274563740040941,12.916732880253015,11.332327352902997,9.327665242500863,7.195620853935026,5.4349609076096765,3.615458747682471,2.41675979049027,1.1326358304010502,-0.00356292453819468,MtC/yr,
"evo,date=2023-29-11T15:58:59-08:00",Central Asia,All LandLeaf,32.88065238429297,22.739533338007682,14.096148607643437,3.572126788310242,-10.840612968426122,-18.860507297356197,83.76624910347059,-10.24118527873155,-24.568752422493553,-7.307449009789276,-0.8176543213579537,2.1380813719726857,4.648123097521335,6.043722266572993,5.666988683540433,5.845466776315034,5.1201022719151394,4.630931192206959,3.779675474145825,3.230707656547681,2.7308919152155187,2.1202134643591415,1.4200734114301905,0.6990043826677225,0.14022624247383395,MtC/yr,
