LUC emissions by region
scenario,region,LandLeaf,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units,
"evo,date=2023-27-11T18:56:54+16:00",Africa_Eastern,All LandLeaf,16.983329791413425,19.787241864221638,21.688096735258608,97.63071165941761,91.97252099741414,89.39182645428282,85.21522660354997,149.15345842957115,106.80539701337763,209.9649116928037,158.7557341825401,148.49417982779855,155.8891248012091,147.5652332511942,132.7666431284823,126.2161816264693,107.07748789624695,91.07242657070846,76.50748634912891,61.78866444290136,52.351393354962966,44.516004252365086,38.26458340096294,32.50377868287918,26.484297059056857,MtC/yr,
"evo,date=2023-27-11T18:56:54+16:00",Africa_Northern,All LandLeaf,-9.55287074739043,-7.4754053842024515,-6.9276747484817225,3.1822758782945826,7.838561729660952,8.734381389365875,4.153208359266356,10.277704667627031,6.724594888828415,7.6114560516503245,8.019436517940596,7.876072734453773,6.114068357947676,5.618916919925036,5.422303591188667,6.492976652664731,5.806566769563161,5.183535430917863,3.912233593539389,3.209508482672564,2.4756732749155237,1.8753043597661634,1.1952682602700944,0.8932526065500533,0.46042925035862553,MtC/yr,
"evo,date=2023-27-11T18:56:54+16:00",Africa_Southern,All LandLeaf,-3.3644459979249888,6.090605302001652,13.374314213431559,15.217868171625819,15.19435131038187,15.132156870442182,121.72765161081695,189.6615829251027,26.862524883147202,82.43298628252188,66.85044644986917,66.98141094322395,85.47309948580012,94.12754702598895,96.03973022727959,103.70011303083743,97.52686299431603,92.57532854378114,85.325888535302,73.97331384526306,65.36135980903414,54.07361153056823,44.95101017726748,33.86773149622674,34.5750447151169,MtC/yr,
"evo,date=2023-27-11T18:56:54+16:00",Africa_Western,All LandLeaf,27.717033883276216,38.346059813801496,46.34362353588929,111.67997120085055,108.85801261490961,106.4462224055974,194.97427603527547,300.40143428909226,96.64303852788568,291.65562098919276,329.6417289759291,282.47558641295876,305.6540593948197,299.2693873338859,284.46113585307074,339.5451461127126,323.12687514550123,322.2148807881867,308.6385111543981,299.5043300813031,280.11195751752683,264.4232916047393,235.3811945430945,215.5029318054458,185.29189176866157,MtC/yr,
"evo,date=2023-27-11T18:56:54+16:00",Argentina,All LandLeaf,-9.336188579033086,-30.931532217637557,-40.905163763142156,20.563503219789098,31.933193310425413,37.201589404924654,32.41874080951614,55.294666265388415,9.45639494015193,12.182255384237394,13.485384372557352,13.776819018796628,13.912339284428393,15.535661143483862,14.236851476839476,13.64671499805975,10.69820385068905,9.391080584739306,6.969673906644371,5.409315378694884,4.222135911395397,3.3545139849376153,2.5036935115415524,1.9817262353585081,0.9719477476538507,MtC/yr,
"evo,date=2023-27-11T18:56:54+16:00",Australia_NZ,All LandLeaf,0.7893266169251844,0.943727183622651,1.936151891677334,24.793190022438914,17.632143082542807,14.094768089671183,-0.05644110612563948,17.682582156393785,-3.4600843495418827,12.028941588913534,8.8291422681612,11.922397196060501,15.211734486478662,17.756382158949375,18.390421222852616,17.129807376595178,16.1035986654514,14.666454036766273,12.553241559161748,9.881125071745831,9.237491887373706,6.995657599063975,6.364601252330574,4.402509551174172,2.949908926469864,MtC/yr,
"evo,date=2023-27-11T18:56:54+16:00",Brazil,All LandLeaf,208.80525810136044,213.8189582372352,218.55691444529813,149.32650319052885,159.20202958166226,166.04961069457636,175.2401588545979,509.3876522728334,22.052146123542027,158.81388518290845,139.16047168535803,123.76554251287963,133.39863590093807,143.26115522750214,138.14196681049106,111.3695445481742,92.90272298997675,68.79623531693396,51.98967761955455,21.63617779993071,14.634172951545086,-4.2845207654527435,-4.7981552247799435,-6.036371164767263,-11.444559942333022,MtC/yr,
"evo,date=2023-27-11T18:56:54+16:00",Canada,All LandLeaf,61.32759254665252,69.0416219816851,75.2585809936306,71.64101194256082,73.2908603696722,74.62211062234725,-72.01229586379175,-45.97039087435736,-24.362800733357787,19.605015692807434,26.062880173703956,43.29323579521176,47.155488390397366,59.943278581670924,66.00805656396638,71.5271073191393,67.24486237165408,64.86209035494154,52.016362621344264,48.766289293750006,40.97129957178776,37.51942488350082,30.659256743374996,26.762546316201675,16.61378561469281,MtC/yr,
"evo,date=2023-27-11T18:56:54+16:00",Central America and Caribbean,All LandLeaf,21.83925319934519,21.107177509404966,21.05492648067001,13.99841648711701,14.301262517379755,14.534677730689314,12.988569111918064,10.987495520403437,7.521900060051912,22.377663640825677,14.246347118045216,14.033196363759998,16.418333463342563,16.299148970422586,14.796931997335204,14.082570203148753,11.98673585592227,10.170915560705994,8.052282571255711,6.100076214133406,4.677022971762363,3.2174763606563928,2.3673093545667174,1.357131395954063,0.5201102872519404,MtC/yr,
"evo,date=2023-27-11T18:56:54+16:00",Central Asia,All LandLeaf,32.88065238429297,22.739533338007682,14.096148607643437,3.572126788310242,-10.840612968426122,-18.860507297356197,83.76624910347059,-10.24118527873155,-23.67495863042128,-7.147681666443755,-0.9635410815947238,1.566414377341501,3.740683098496689,4.7751824792929565,3.925239678471798,3.9299940939335953,3.1453718273333595,2.53243221016511,1.2837232123304887,0.6466459817252774,0.1809995720986434,-0.1831868602682858,-0.5728441240934282,-0.9393237430658874,-1.3687936121113167,MtC/yr,
